contest_key,place,score,team_name
1086.0,3.0,179.44,Q-Bones BBQ
1086.0,4.0,178.8572,270 SMOKERS
1086.0,5.0,178.32,HABITUAL SMOKERS
1086.0,6.0,177.1544,INSANE SWINE BBQ
1086.0,7.0,177.1428,ROCKY TOP BARBEQUE
1086.0,8.0,176.5716,THERE'S NO PLACE LIKE SMOKE
1086.0,9.0,176.56,HOG TIDE BAR-B-QUE
1086.0,10.0,176.56,BIG T'Z Q CRU
1086.0,11.0,176.0,BEERBEQUE
1086.0,12.0,175.4056,SHAKE 'N BAKE BBQ
1086.0,13.0,174.8456,PELLET ENVY
1086.0,14.0,174.2744,SMOKEY LUV BBQ
1086.0,15.0,174.2744,CLARK CREW BBQ
1086.0,16.0,174.2628,THE SMOKIN' C'S BBQ
1086.0,17.0,173.7028,GQUE
1086.0,18.0,173.1316,OUTLAW HAWGS BBQ
1086.0,19.0,173.1316,WINK'S BARBEQUE
1086.0,20.0,173.12,GRILLS GONE WILD IOWA
1086.0,21.0,173.12,"CHIX, SWINE & BOVINE BBQ"
1086.0,22.0,173.1084,CAJUN BLAZE
1086.0,23.0,173.1084,MOYERS COMPETITION BAR-B-Q TEAM
1086.0,24.0,172.5484,SLEEPY HOLLOW
1086.0,25.0,172.0,HUG HOGS
1086.0,26.0,172.0,STEEL CITY BBQ
1086.0,27.0,171.9772,IOWA'S SMOKEY D'S BBQ
1086.0,28.0,171.9772,EAT MOR BUTT BBQ
1086.0,29.0,171.9656,SMOKIN' N THE DARK
1086.0,30.0,171.4172,CHECKERED FLAG 500 BBQ
1086.0,31.0,171.4056,BRICKHEAD BBQ
1086.0,32.0,170.8572,SMOKIN ACES@THEBBQSUPERSTORE.COM
1086.0,33.0,170.8456,SMOKIN MO'S BBQ
1086.0,34.0,170.8344,KNIFE PORK AND SPOON
1086.0,35.0,170.8228,JAESTAR BBQ
1086.0,36.0,170.8228,GILLY'S BBQ
1086.0,37.0,170.8112,HICKORY PRIME
1086.0,38.0,170.8112,BIG POPPA SMOKERS
1086.0,39.0,170.2972,SMOKEAHOLICS
1086.0,40.0,170.2628,ROCKIN ROBYNS BBQ
1086.0,41.0,169.7028,BIG BROTHERS BBQ
1086.0,42.0,169.6916,OLD VIRGINIA SMOKE
1086.0,43.0,168.56,ROCK'S MONEY PIT BBQ
1086.0,44.0,168.5372,YELLOW RIVER BBQ
1086.0,45.0,167.9772,TEAM AMERICA
1086.0,46.0,167.4056,ABLE ACRES BBQ
1086.0,47.0,166.8688,THE SMOKE HUNTERS
1086.0,48.0,166.2744,TATTOO BOB'S BAR-B-Q
1086.0,49.0,166.2284,RHYTHM 'N QUE
1086.0,50.0,161.68,WHO CARES BBQ
1087.0,1.0,177.1428,B TEAM BBQ MO
1087.0,2.0,172.6056,The CIS Heffers
1087.0,3.0,167.9656,LOVE 2 Q
1087.0,4.0,166.8228,MAN VS QUE
1087.0,5.0,164.0228,Chubbys
1087.0,6.0,163.4628,Ring of Fire
1087.0,7.0,163.4516,IHC BBQ
1087.0,8.0,161.634,TOO SAUCED TO PORK
1087.0,9.0,159.9656,KC Smokin Boyz
1087.0,10.0,158.834,Just Ribn' & Porkin Fun
1087.0,11.0,157.76,BACKWOODS BBQ
1087.0,12.0,150.3084,CUZ ITS GOOD
1088.0,1.0,176.0,SPITFIRE
1088.0,2.0,174.8456,HOBBIE BAR-B-Q
1088.0,3.0,174.2856,EAT MOR BUTT BBQ
1088.0,4.0,173.7028,QUE'N STEW'N & BREW'N
1088.0,5.0,173.1544,AUBREY Q
1088.0,6.0,173.1428,RHODE HOG BBQ
1088.0,7.0,173.12,SWEET SMOKE BBQ
1088.0,8.0,173.1084,PAPPY Q
1088.0,9.0,172.56,JO-BAWB'S BBQ
1088.0,10.0,171.9656,BLACK SHEEP BBQ
1088.0,11.0,171.4288,CONTINENTAL BARBEQUE CO.
1088.0,12.0,170.8344,BACKYARD KUSINE
1088.0,13.0,170.8112,SHAKE 'N BAKE BBQ
1088.0,14.0,170.2628,WARREN COUNTY PORK CHOPPERS
1088.0,15.0,169.7028,SMR GOOD BBQ'ERS
1088.0,16.0,169.12,Z SMOKE
1088.0,17.0,168.5372,ROB-A-QUE
1088.0,18.0,167.9772,EXTRA MILE BBQ
1088.0,19.0,167.9772,SUGAR BABY BBQ
1088.0,20.0,167.4172,MONTY PIGTHON & THE HOLY GRILL
1088.0,21.0,167.3828,HICKORY PIT STOP
1088.0,22.0,167.3828,HARLAN CO. COAL BURNERS
1088.0,23.0,166.24,KENTUCKY KOOKERS
1088.0,24.0,165.12,BLUE CHIP BBQ
1088.0,25.0,165.1088,CHARCOAL & MORE
1088.0,26.0,165.1084,ACME BBQ
1088.0,27.0,163.9544,CARSON'S BBQ / LIVY-Q
1088.0,28.0,163.954,TRIPLE J&C BBQ TEAM
1088.0,29.0,161.68,MOUNTAIN WILLIAM BBQ
1088.0,30.0,159.9428,SMOKIN' BUTTS
1088.0,31.0,158.8344,HOLY TOWN COOKERS
1088.0,32.0,155.36,"Rubbed, Smoked, and Sauced BBQ"
1088.0,33.0,155.36,STARRY NIGHT FARM
1088.0,34.0,143.3944,DEEZ BUTTS BBQ
1089.0,1.0,177.1428,CHECKERED FLAG 500 BBQ
1089.0,2.0,176.56,JD'S SMOKIN MISFITS
1089.0,3.0,175.44,ROCKIN ROBYNS BBQ
1089.0,4.0,175.44,Taste of Grace
1089.0,5.0,175.4172,OLD VIRGINIA SMOKE
1089.0,6.0,175.4056,PAVONE BROTHERS BBQ
1089.0,7.0,175.4056,3 EYZ BBQ
1089.0,8.0,173.1772,1752 BARBECUE
1089.0,9.0,171.9656,4:20 Q
1089.0,10.0,168.5256,APORKALYPSE NOW
1089.0,11.0,166.8112,PIG PEN BBQ
1089.0,12.0,166.2628,2 RHODIES BBQ
1089.0,13.0,165.68,LIFE IS GOOD BUT BBQ IS BETTER
1089.0,14.0,164.0,BATTLE STREET BBQ
1089.0,15.0,163.9656,SULTANS OF SWINE
1089.0,16.0,163.3944,HOOS SMOKIN'
1089.0,17.0,163.3828,COLONIAL EMBERS
1089.0,18.0,162.8112,LIL WILL'S SOUTHERN QUE
1089.0,19.0,162.32,Cooter Jackson's BBQ
1089.0,20.0,162.2856,Smoke and Dagger
1089.0,21.0,162.2744,CAJUN JAX BBQ
1089.0,22.0,161.6916,Spurmont #98
1089.0,23.0,161.1316,RACK TIME
1089.0,24.0,160.5028,Drilling and Grilling
1089.0,25.0,159.9428,BAR-B-QUE MAYHAM
1089.0,26.0,159.4172,BEACH FIRE BBQ
1089.0,27.0,157.6684,JUST SMOKIN' AROUND
1089.0,28.0,157.0512,GRAND SLAM BBQ
1089.0,29.0,155.4516,Price Family BBQ
1089.0,30.0,155.4512,BAM BAM'S BBQ WINCHESTER VA
1089.0,31.0,155.3712,BROWN LIQUOR BBQ
1089.0,32.0,153.1084,BIG BAD DAD'S BBQ
1089.0,33.0,152.0228,Buddhist From Mecca BBQ
1089.0,34.0,147.9884,OLD TOWN SMOKERS
1089.0,35.0,143.3712,MUDVILLE BBQ
1089.0,36.0,142.2856,COSMIC SMOKE-N-BBQ LLC
1089.0,37.0,134.24,Kerrdaddy's Barbecue
1090.0,1.0,178.8572,THE AMERICAN DREAM BBQ
1090.0,2.0,178.8572,BARK BROTHERS BBQ
1090.0,3.0,176.5944,GREY STREET BBQ
1090.0,4.0,176.56,SMITTY'S REAL PIT BBQ
1090.0,5.0,176.56,FOOMANCHOO BBQ
1090.0,6.0,175.4172,This Little Swine of Mine
1090.0,7.0,175.4056,Homeostasis BBQ
1090.0,8.0,174.32,SPITTIN' FEATHERS BBQ
1090.0,9.0,174.2972,SLIPPERY PETE'S BBQ
1090.0,10.0,174.2972,Cockeye BBQ
1090.0,11.0,174.2744,DUB TOWN SMOKERS
1090.0,12.0,173.7028,270 SMOKERS
1090.0,13.0,172.5484,TORCH TIME BBQ
1090.0,14.0,170.8228,UNCLE DINO'S BACKYARD BBQ
1090.0,15.0,170.8228,SUCKA BONE BBQ TEAM
1090.0,16.0,169.68,GAME ON BBQ
1090.0,17.0,169.6684,"CHIX, SWINE & BOVINE BBQ"
1090.0,18.0,168.56,Ale Yeah BBQ
1090.0,19.0,168.5256,OUTLAW ATTITUDE BBQ
1090.0,20.0,166.8572,BLUE LINE BBQ
1090.0,21.0,166.8456,BRUTUS AND COMPANY
1090.0,22.0,165.68,UNCLE WADE'S BBQ
1090.0,23.0,165.6684,HISTORIC BBQ
1090.0,24.0,164.0,The Best Damn BBQ In The Land
1090.0,25.0,163.4056,Honey Creek BBQ
1090.0,26.0,162.2516,Team Nitrosylhemochromogen
1090.0,27.0,161.68,JOE'S SMOKIN' HOLE BBQ
1090.0,28.0,160.526,ELEGANTLY VIOLENT BBQ
1090.0,29.0,160.5256,TIMOTHY T & THE BBQ HI-ROLLERS
1090.0,30.0,158.2056,CORPORAL KLINGERS Q
1090.0,31.0,157.68,McQue
1090.0,32.0,154.24,Big & Rich BBQ
1090.0,33.0,153.1084,SMOKE & FIRE BBQ
1090.0,34.0,149.0628,BACKWOODS GRILLIN'
1090.0,35.0,145.6344,UltiMate BBQ
1090.0,36.0,133.0284,Billy of the Hills BBQ
1091.0,1.0,180.0,HOT COLE'S BBQ
1091.0,2.0,175.4172,ATLANTA BBQ STORE
1091.0,3.0,174.8456,DIRTY OL' BUTT SLAPPERS
1091.0,4.0,174.2628,GRILLIN & CHILLIN
1091.0,5.0,173.7028,SMOKE ME SILLY
1091.0,6.0,173.12,MUSIC CITY BBQ
1091.0,7.0,172.56,NEW SOUTH BBQ
1091.0,8.0,170.8228,BBQ UP
1091.0,9.0,170.8228,BIG B'S BBQ - TN
1091.0,10.0,170.2628,BUTTRUB.COM
1091.0,11.0,169.6916,WILD BOAR SMOKERS
1091.0,12.0,169.6684,BIG BLUE QUE
1091.0,13.0,169.6684,SWIGGIN PIG
1091.0,14.0,169.6684,Q SMOKE
1091.0,15.0,168.56,PARADISE QUE
1091.0,16.0,168.5256,THE UNIVERSITY OF QUE
1091.0,17.0,167.3828,HIGH ON THE HAWG
1091.0,18.0,166.8456,BBQ MAFIA
1091.0,19.0,166.2284,ROOTERS-N-TOOTERS TN
1091.0,20.0,165.68,SOGGY BOTTOM BBQ
1091.0,21.0,165.1316,BIG G BBQ
1091.0,22.0,165.12,DOUBLE A'S BBQ
1091.0,23.0,165.074,THE BIG ORANGE SMOKERS
1091.0,24.0,163.966,TENNESSEE RIVER PORKERS
1091.0,25.0,163.3828,GOOBY'S BBQ
1091.0,26.0,161.6572,CRITTER COOKER'S
1091.0,27.0,160.5944,Bobby B-Que's Smokin' Crew
1091.0,28.0,160.5028,EUREKA SMOKE
1091.0,29.0,153.6572,True to Cue
1091.0,30.0,152.526,SMOKE'M IF U GOT'M
1091.0,31.0,152.5144,THE LOW AND SLOW SMOKERS
1092.0,1.0,180.0,LITTLE PIG TOWN BBQ
1092.0,2.0,176.56,FIRE DANCER BBQ
1092.0,3.0,175.4172,THREE HOG NIGHT SMOKERS
1092.0,4.0,175.4172,SMOKIN YETI BBQ
1092.0,5.0,174.2744,RISE N SWINE
1092.0,6.0,173.12,LONESTAR SMOKE RANGERS
1092.0,7.0,171.9656,THE OUTLAWS
1092.0,8.0,171.4172,4 LEGS UP BBQ
1092.0,9.0,171.4172,CLARK CREW BBQ
1092.0,10.0,171.4056,BUFFALO'S BBQ
1092.0,11.0,170.2972,SPICY SPITFIRE
1092.0,12.0,170.2744,SOOIE Q
1092.0,13.0,169.6916,KOSMO'S Q
1092.0,14.0,169.1084,Men on Fire
1092.0,15.0,168.56,UNCLE BC'S
1092.0,16.0,168.5372,MOVIN' THE CHAINS
1092.0,17.0,166.2628,INDIAN TERRITORY SMOKE
1092.0,18.0,165.68,MOOCHEWSOOEY
1092.0,19.0,165.1428,It's A League Game
1092.0,20.0,164.5256,TIKI QUE
1092.0,21.0,164.0,Double J Smokers
1092.0,22.0,163.4516,Devil Smokers
1092.0,23.0,163.4172,Fat Daddy Barbeque
1092.0,24.0,162.8228,THE GRISWOLDS
1092.0,25.0,162.8228,Steel Smokin
1092.0,26.0,162.2628,Pit Buddies
1092.0,27.0,161.12,UNITED RENTALS
1092.0,28.0,159.9656,BACONATERS
1092.0,29.0,158.2856,Eddie's Junkyard Smoke
1092.0,30.0,156.56,Elder BBQ
1092.0,31.0,155.3944,PURPLEVOODOO BBQ
1092.0,32.0,155.3832,Divine Swine
1092.0,33.0,153.0856,The Dynamic Duo
1092.0,34.0,153.0744,The Royal Pig BBQ Team
1092.0,35.0,150.24,SMOKLAHOMA
1092.0,36.0,150.2056,Ososlow Barbeque
1092.0,37.0,143.9544,Plumb Smokin'
1092.0,38.0,141.6572,SMOKE IN THE EYE BBQ
1093.0,1.0,177.1428,GETTIN' BASTED
1093.0,2.0,177.1428,BUTCHER BBQ
1093.0,3.0,175.4172,IOWA'S SMOKEY D'S BBQ
1093.0,4.0,173.12,SMOKERS WILD
1093.0,5.0,172.56,THE SMOKING HILLS
1093.0,6.0,171.9656,INDIANA BONES
1093.0,7.0,171.4172,R BUTTS R SMOKIN
1093.0,8.0,171.4056,B & C SMOKERS
1093.0,9.0,171.4056,THESLABS.COM
1093.0,10.0,170.2856,NAUGHTY NURSES BBQ
1093.0,11.0,169.6684,MOKAN MEATHEADS
1093.0,12.0,168.56,Skinny's BBQ
1093.0,13.0,167.3828,BURNT AT BOTH ENDZ
1093.0,14.0,166.8456,NAUGHTY NURSES 2ND SHIFT
1093.0,15.0,166.8456,DEAD COW BBQ
1093.0,16.0,166.8112,SMOOTH SMOKE
1093.0,17.0,162.8804,2 Guys Smoking
1093.0,18.0,162.2972,SMOKE 'N' RUB
1093.0,19.0,161.6684,PURPLE PIGS BLAZIN BBQ
1093.0,20.0,160.526,MAC'S BARBEQUE
1093.0,21.0,156.0116,6 FEET DEEP
1093.0,22.0,156.0116,Moore Smokin
1093.0,23.0,155.4516,JUST FOR FUN
1093.0,24.0,155.3828,PIT ME OUT OF MY MISERY
1093.0,25.0,146.24,SMOKIN' BILL'S
1094.0,1.0,178.2972,BILLY RAY BBQ
1094.0,2.0,176.56,TIM'S FULL BELLI DELI
1094.0,3.0,173.12,YELLOW RIVER BBQ
1094.0,4.0,172.0,DUCE'S WILD
1094.0,5.0,171.4056,JH OLD SCHOOL
1094.0,6.0,171.4056,HARBOR HOGS BAR-B-QUE
1094.0,7.0,170.8344,DESIGNATED SMOKIN' AREA
1094.0,8.0,170.2972,SMOKE FREAKS
1094.0,9.0,170.2856,Valet Porking
1094.0,10.0,169.1084,"BIG ""E"" BBQ"
1094.0,11.0,168.5716,NUTTHIN BUT PORK
1094.0,12.0,167.9772,THE BBQ SHERPAS
1094.0,13.0,167.4172,Cravin' Que
1094.0,14.0,166.8456,TEAM RUBADUB
1094.0,15.0,166.2512,MAC ATTACK BBQ
1094.0,16.0,165.0856,HAWGWASH BBQ
1094.0,17.0,164.5716,SMOKE DADDY INC VOODOO BBQ
1094.0,18.0,163.9312,HATFIELD AND MCCOY BARBECUE
1094.0,19.0,163.3944,Shae Hog BBQ
1094.0,20.0,162.2516,Blue Island BBQ
1094.0,21.0,162.2284,THE SMOKE HUNTERS
1094.0,22.0,160.56,AXE-MEN BBQ
1094.0,23.0,159.9656,QUAU
1094.0,24.0,159.9656,PAPA'S SMOKIN' SEVEN
1094.0,25.0,159.9544,BARB CITY BBQ
1094.0,26.0,158.8112,STEAMBOAT BBQ-HOT DIGGITY HOG
1094.0,27.0,158.2516,RISKY BRISKET
1094.0,28.0,157.76,MANGIA.TV
1094.0,29.0,155.3944,Papa Sean's BBQ
1094.0,30.0,154.88,Ziggy's Piggies
1094.0,31.0,154.8572,STOCKCAR BBQ
1094.0,32.0,153.6684,Smoking Logan Bar-B-Q
1094.0,33.0,152.5828,MEATSWEATS BBQ
1094.0,34.0,151.4172,"Low Dough"" B-Que"""
1094.0,35.0,137.714,Seabass BBQ
1095.0,1.0,178.8572,REDNECK SCIENTIFIC
1095.0,2.0,177.1428,WOLF'S REVENGE BBQ
1095.0,3.0,177.1428,Q-FACTOR
1095.0,4.0,176.5944,MUTTLEY CREW BBQ
1095.0,5.0,176.0344,STILL WORKIN' ON IT BBQ
1095.0,6.0,175.4172,K &AMP; D SMOKERS
1095.0,7.0,174.2856,SAUCED! BBQ TEAM
1095.0,8.0,173.7144,BUBBAJACK'S
1095.0,9.0,173.12,CHECKERED PIG
1095.0,10.0,171.9656,RECYCLED SMOKE
1095.0,11.0,170.8344,TOO SAUCED...
1095.0,12.0,170.2972,WHO CARES BBQ
1095.0,13.0,170.2628,CAROLINA SMOKIN JOHN'S BBQ
1095.0,14.0,169.6684,SMOKE THIS
1095.0,15.0,169.12,HICKORY BARBEQUE COMPANY
1095.0,16.0,168.5372,BANJOMAN'S BBQ
1095.0,17.0,167.9656,SMOKE WAGON BBQ
1095.0,18.0,167.3944,SMOKING BUTT HEADS
1095.0,19.0,167.3828,E.T.'S BBQ
1095.0,20.0,167.3828,THE SMOKEHOUSE MAFIA
1095.0,21.0,166.8228,Mcadoo Heights BBQ
1095.0,22.0,166.2856,JoeQ Barbecue
1095.0,23.0,166.2744,TARBILLY'S BBQ
1095.0,24.0,166.2628,ELITE BBQ SMOKERS
1095.0,25.0,166.2628,PORKYLICIOUS
1095.0,26.0,165.1084,SMOKE MONSTER BBQ
1095.0,27.0,162.8344,Perky Hot BBQ
1095.0,28.0,162.8228,SMOKE ON THIS
1095.0,29.0,161.68,NED'S CAROLINA BARBEQUE COMPANY
1095.0,30.0,161.1428,KC's BBQ Sauce & Glaze
1095.0,31.0,161.0856,RUBBA BUTTA QUE
1095.0,32.0,157.6916,Haulin Buttz BBQ
1095.0,33.0,157.6572,PICKIN' PORKERS
1095.0,34.0,155.3716,RICK'S BBQ SMOKESHACK
1095.0,35.0,154.2284,BIG SHOW BBQ COOKIN' TEAM
1095.0,36.0,153.6456,HOGZILLA NORTH CAROLINA
1095.0,37.0,149.0972,Betsey's Ole Country Store
1096.0,1.0,177.1428,PORKY BUTTS BBQ
1096.0,2.0,175.44,LONGBONE BBQ
1096.0,3.0,175.4172,SMELL WHATS COOKIN'
1096.0,4.0,174.8572,TACKLE THE TABLE BBQ
1096.0,5.0,173.76,Son of Briskets
1096.0,6.0,173.7144,LUCKY D'S BBQ
1096.0,7.0,173.1428,SMOKE N HOGS BBQ KS
1096.0,8.0,171.4744,Dirt Nap BBQ
1096.0,9.0,170.8572,BACKDRAFT BBQ
1096.0,10.0,170.8456,JP CUSTOM SMOKE
1096.0,11.0,170.2972,SMOKIN ELVISES
1096.0,12.0,170.2972,TRAVELIN' SMOKE BBQ
1096.0,13.0,169.7144,SIPPIN ON SMOKE
1096.0,14.0,169.7028,BRACKEN RACKS BBQ
1096.0,15.0,169.7028,Boots Style BBQ
1096.0,16.0,169.6916,FERGOLICIOUS BBQ
1096.0,17.0,168.56,SMOKEAHOLICS
1096.0,18.0,168.0344,WICHITA SWINEMEN
1096.0,19.0,168.0116,Smokin' Pistols
1096.0,20.0,168.0,True Smoke BBQ
1096.0,21.0,166.8344,BARRY & ERICA
1096.0,22.0,165.7144,HURRY UP AND WAIT
1096.0,23.0,164.0344,SMOKIN LEPRECHAUNS
1096.0,24.0,162.8456,GREAT PLAINS BBQ
1096.0,25.0,162.2972,BULL RACK BBQ
1096.0,26.0,162.2744,"Fore BBQ!""...it's Out of Bounds"""
1096.0,27.0,160.0228,BIG DADDY DAN'S BBQ
1096.0,28.0,157.6916,MadyQ
1096.0,29.0,156.56,SAND CREEK SMOKERS
1096.0,30.0,152.5828,Noah's BBQ
1096.0,31.0,151.9772,BIG D'S BBQ
1096.0,32.0,150.8572,IMAT BBQ
1096.0,33.0,146.8344,Ferg's BBQ
1096.0,34.0,141.6916,OLD SCHOOL BBQ
1097.0,1.0,169.1428,"Uncle Mordy, John the Catholic, and the MEATzva Girls"
1097.0,2.0,165.1084,CHOP QUEY
1097.0,3.0,164.0,RABBI-Q
1097.0,4.0,163.4172,CNB BAR-B-Q TEXAS
1097.0,5.0,153.6456,ADDICTED TO SMOKE
1097.0,6.0,153.1084,Ellis County BBQ
1097.0,7.0,151.9656,Texas Jew Step
1097.0,8.0,149.6916,Hillels of North Texas
1097.0,9.0,138.8456,ACCENT OPTICAL BBQ VERBRENNT
1098.0,1.0,177.7028,TRUEBUD BBQ
1098.0,2.0,176.56,DIRT ROAD BBQ
1098.0,3.0,175.4516,PORK PULLERS
1098.0,4.0,175.4056,B & C SMOKERS
1098.0,5.0,174.88,HIGH i QUE II
1098.0,6.0,174.2744,THE SMOKING HILLS
1098.0,7.0,174.2628,GETTIN' SAUCED
1098.0,8.0,173.7256,BOXER Q BBQ
1098.0,9.0,173.7028,BURNT AT BOTH ENDZ
1098.0,10.0,172.56,SMOKEAHOLICS
1098.0,11.0,171.9656,RAILYARD BBQ
1098.0,12.0,171.4056,SKUNK RIVER BBQ
1098.0,13.0,170.8572,KC SMOKE DAWGS
1098.0,14.0,169.7028,DRUM DADDY BBQ
1098.0,15.0,169.6684,THESLABS.COM
1098.0,16.0,169.12,RIBS N BIBS
1098.0,17.0,169.12,HERITAGE FARMS
1098.0,18.0,169.12,MAN MEAT BBQ
1098.0,19.0,168.0,SMOKEVILLE
1098.0,20.0,167.3828,BALDIN' SMOKIN' BANDITOS
1098.0,21.0,166.88,Good Ole Boys and Gails
1098.0,22.0,165.68,O.M.G. LOOK AT THOSE CANS
1098.0,23.0,164.5944,BROWN STREET BBQ
1098.0,24.0,164.56,Shady Lane BBQ
1098.0,25.0,164.5372,SUBLIME BBQ
1098.0,26.0,164.5256,SWEET PETE'S SMOKIN' HOT MEAT
1098.0,27.0,163.4516,Sticks & Bones
1098.0,28.0,163.3828,SLAB ME SILLY BBQ
1098.0,29.0,162.2744,Big Al and the Boys Barbecue
1098.0,30.0,161.68,STUCK PIGS BBQ
1098.0,31.0,159.9656,Piggin-A-Pit
1098.0,32.0,159.36,TWO GUYS AND A SMOKER - BUTLER MO
1098.0,33.0,157.1428,SMOKIN ZEKE'S BBQ
1098.0,34.0,156.0,URBAN SUBURBAN COUNTRY GHETTO SMOKERS
1098.0,35.0,151.3944,Kickin' Back BBQ
1099.0,1.0,177.7372,THE BARBECUE GRILLBILLIES
1099.0,2.0,176.0,SOUTH RYLAND
1099.0,3.0,174.88,Sheats Smoked Meats
1099.0,4.0,174.8456,JIMMY QUE
1099.0,5.0,174.8456,Hale-Fire and HamNation
1099.0,6.0,174.2856,Ain't You BBQ
1099.0,7.0,173.1428,Buckeye Barbeque
1099.0,8.0,173.12,Gabby's & Hannah's BBQ
1099.0,9.0,173.1084,BONNIE BLUE BBQ
1099.0,10.0,172.56,Heavy Metal Q
1099.0,11.0,172.0,NATIONAL TREASURE BBQ
1099.0,12.0,171.4056,THE  SMOKIN' CHIEF
1099.0,13.0,170.8456,Pit Row BBQ
1099.0,14.0,169.7372,Professor Pat's Pit Barbecue
1099.0,15.0,169.7028,Grill'n N Chill'n
1099.0,16.0,169.7028,Bull & Bones
1099.0,17.0,169.7028,SMOKIN' HOT ASHES
1099.0,18.0,169.1544,QUE'N CREW
1099.0,19.0,168.6172,The 4th Little Pig
1099.0,20.0,168.5372,K-TOWN DADDY'S BBQ
1099.0,21.0,167.9772,Puck Daddy's Killer Q
1099.0,22.0,167.9656,Creek Bank Smokers
1099.0,23.0,167.4172,THE FAT GUYZ
1099.0,24.0,166.8344,Fat N Juicy Butts
1099.0,25.0,166.2628,SMOKEY ADAMS
1099.0,26.0,166.2284,SMOKEY MOUNTAIN Q
1099.0,27.0,165.7256,G&G BBQ
1099.0,28.0,165.7028,WILD BOARS
1099.0,29.0,165.68,Heavy P BBQ
1099.0,30.0,165.12,Mainland America
1099.0,31.0,162.8572,STEEL KOOKIN
1099.0,32.0,162.8344,ALL SMOKED UP
1099.0,33.0,162.2744,LONGWOOD SMOKERS
1099.0,34.0,162.2284,SALT &AMP; PEPPA BBQ
1099.0,35.0,161.6572,NEW MARKET BBQ
1099.0,36.0,160.5256,2 DOCS BBQ
1099.0,37.0,158.8,Bubba Q
1099.0,38.0,157.68,GOOD 'N SAUCED
1099.0,39.0,154.8116,Black Magic
1099.0,40.0,151.3828,BACKWOODS SMOKE SHACK
1099.0,41.0,149.0744,SMOKIN SQUIRES
1100.0,1.0,178.8572,UNCLE BUD'S BBQ
1100.0,2.0,178.8572,BALD HAWG BBQ
1100.0,3.0,177.7028,CABIN CREEK BBQ CO.
1100.0,4.0,176.56,SAUCED! BBQ TEAM
1100.0,5.0,175.4056,HEAVENLY HAWGS GA
1100.0,6.0,174.2628,ATLANTA BBQ STORE
1100.0,7.0,174.2628,SMOKE ON THIS
1100.0,8.0,173.12,OLD PLANTATION BBQ
1100.0,9.0,173.12,ROAST BEAST BBQ
1100.0,10.0,173.12,HICKORY PRIME
1100.0,11.0,171.9772,SWINE AND SHINE BBQ
1100.0,12.0,171.9656,Palmetto Pitmasters
1100.0,13.0,171.9656,SMOKING BUTT HEADS
1100.0,14.0,170.8228,SMOKE THIS
1100.0,15.0,170.8112,QUE'N STEW'N & BREW'N
1100.0,16.0,170.286,Truelove's Cupig BBQ
1100.0,17.0,168.5372,J &AMP; B'S BBQ
1100.0,18.0,167.9888,MEN AT PORK
1100.0,19.0,163.4056,Q- Addicts
1100.0,20.0,162.8344,GROOVY QUE
1100.0,21.0,162.24,CRIMSON Q
1100.0,22.0,161.7028,ATLANTA BBQ CLUB
1100.0,23.0,161.0856,HOOTIE-Q
1100.0,24.0,158.8228,Porkaholics Barbecue
1100.0,25.0,156.5144,HEIDI'S BLAZING BUTTS
1100.0,26.0,155.4172,JAMES GANG BBQ
1100.0,27.0,155.3828,ROCKIN' PIG BBQ
1101.0,1.0,178.2972,SWINE LIFE
1101.0,2.0,178.2972,* BBQ Wiesel
1101.0,3.0,177.7144,* MISS PIGGY'S U.K.
1101.0,4.0,177.7144,COOL SMOKE
1101.0,5.0,177.1772,UNCULTURED SWINE
1101.0,6.0,177.1772,CLARK CREW BBQ
1101.0,7.0,177.1428,CAVEMAN CUISINE
1101.0,8.0,177.1428,ACCUTECH BBQ
1101.0,9.0,176.5828,THE SPECIALISTS
1101.0,10.0,176.5828,3 Eyz BBQ
1101.0,11.0,176.5828,SWINESTONE COWBOYS
1101.0,12.0,176.56,* Prairie Smoke & Spice
1101.0,13.0,176.0,Under the Radar
1101.0,14.0,176.0,A FINE SWINE
1101.0,15.0,175.4056,JACK'S OLD SOUTH
1101.0,16.0,175.4056,IOWA'S SMOKEY D'S BBQ
1101.0,17.0,174.32,GOT SMOKE BAR-B-QUE
1101.0,18.0,174.2972,WARREN COUNTY PORK CHOPPERS
1101.0,19.0,174.2972,PARROTHEAD SMOKERS
1101.0,20.0,173.7028,HOT WACHULA'S
1101.0,21.0,173.7028,LONESTAR SMOKE RANGERS
1101.0,22.0,173.1656,SMOKIN MO'S BBQ
1101.0,23.0,173.1656,INSANE SWINE BBQ
1101.0,24.0,173.1544,ROCKY TOP BARBEQUE
1101.0,25.0,173.1544,Across The Track Cook Off Team
1101.0,26.0,173.12,STUBBORN BULL BBQ
1101.0,27.0,173.12,SLIPPERY PETE'S BBQ
1101.0,28.0,173.1084,RURAL ROUTE BBQ
1101.0,29.0,171.4056,* Eureka Smoke
1101.0,30.0,170.88,SMOKIN HOGGZ BBQ - MA
1101.0,31.0,170.8456,ONE2BBQ
1101.0,32.0,170.8228,* BRAAI-B-QUE BRAFIA
1101.0,33.0,170.8112,CAN U SMELL MY PITS BBQ
1101.0,34.0,170.2628,APORKALYPSE NOW
1101.0,35.0,169.7144,* Swedish Texas Bbq Team
1101.0,36.0,169.6912,* BBQ Longhorn Ranch Hands
1101.0,37.0,169.1656,JO-BAWB'S BBQ
